SID,Collection_Date,Taxon_name,RelAbund
16000,2006/07/27,Anguilla rostrata,1
16000,2015/07/07,Anguilla rostrata,15.2380952380952
16000,2015/07/07,Lepomis macrochirus,0.952380952381
16001,2006/07/27,Anguilla rostrata,20
16002,2006/07/27,Anguilla rostrata,20.7317073170732
16002,2006/07/27,Semotilus corporalis,3.6585365853659
16002,2006/07/27,Semotilus corporalis,1.219512195122
16002,2015/06/24,Anguilla rostrata,21.4285714285714
16002,2015/06/24,Etheostoma olmstedi,2.3809523809524
16003,2006/07/28,Ameiurus nebulosus,6.993006993007
16003,2006/07/28,Etheostoma olmstedi,4.1958041958042
16003,2006/07/28,Lepomis macrochirus,20.979020979021
16003,2006/07/28,Luxilus cornutus,5.5944055944056
16003,2006/07/28,Salvelinus fontinalis,1.3986013986014
16004,2006/07/28,Ameiurus nebulosus,7
16004,2006/07/28,Anguilla rostrata,1
16004,2006/07/28,Lepomis macrochirus,16
16004,2006/07/28,Luxilus cornutus,22
16004,2006/07/28,Salvelinus fontinalis,10
16013,2006/07/31,Ameiurus nebulosus,2.6315789473684
16013,2006/07/31,Lepomis auritus,0.8771929824561
16013,2006/07/31,Luxilus cornutus,7.0175438596491
16014,2006/07/31,Anguilla rostrata,5.6962025316456
16014,2006/07/31,Etheostoma olmstedi,12.6582278481013
16014,2006/07/31,Lepomis macrochirus,1.8987341772152
16014,2006/07/31,Luxilus cornutus,0.6329113924051
16014,2006/07/31,Semotilus corporalis,1.2658227848101
16015,2006/07/31,Salvelinus fontinalis,7
16015,2006/07/31,Semotilus corporalis,1
16015,2007/08/01,Ameiurus nebulosus,2.3255813953488
16015,2007/08/01,Luxilus cornutus,5.8139534883721
16015,2007/08/01,Salvelinus fontinalis,5.8139534883721
16015,2007/08/01,Semotilus corporalis,91.8604651162791
16015,2014/07/10,Salmo trutta,4.6153846153846
16015,2014/07/10,Salvelinus fontinalis,10.7692307692308
16022,1991/07/22,Etheostoma olmstedi,12.6666666666667
16022,1991/07/22,Lepomis macrochirus,0.6666666666667
16022,1991/07/22,Luxilus cornutus,1.3333333333333
16022,1991/07/22,Salmo trutta,8
16022,2011/06/10,Etheostoma olmstedi,4.4444444444444
16022,2011/06/10,Salvelinus fontinalis,6.6666666666667
16022,2015/06/25,Etheostoma olmstedi,13
16022,2015/06/25,Luxilus cornutus,2
16022,2015/06/25,Salmo trutta,9
16023,2006/08/04,Anguilla rostrata,1.6
16023,2006/08/04,Salvelinus fontinalis,4.8
16025,1990/07/02,Anguilla rostrata,54
16025,1990/07/02,Lepomis macrochirus,4
16028,2007/06/15,Micropterus dolomieu,1.8348623853211
16028,2011/08/17,Lepomis macrochirus,19
16028,2011/08/17,Luxilus cornutus,1
16028,2012/06/22,Salmo trutta,102
16029,2006/06/21,Etheostoma olmstedi,12.8205128205128
16029,2006/06/21,Lepomis macrochirus,8.974358974359
16035,1992/07/13,Salvelinus fontinalis,33
16042,2007/07/09,Anguilla rostrata,24
16042,2007/07/09,Lepomis macrochirus,2
16042,2007/07/09,Salmo trutta,1
16042,2007/07/09,Salvelinus fontinalis,1
16043,2007/07/09,Ameiurus nebulosus,3
16043,2007/07/09,Anguilla rostrata,52
16043,2007/07/09,Lepomis macrochirus,4
16044,1990/06/26,Ameiurus nebulosus,2
16044,1990/06/26,Anguilla rostrata,11
16044,1990/06/26,Lepomis macrochirus,2
16044,1990/06/26,Salmo trutta,4
16044,2007/07/09,Ameiurus nebulosus,2
16044,2007/07/09,Anguilla rostrata,2
16044,2007/07/09,Lepomis macrochirus,2
16044,2010/06/04,Anguilla rostrata,2
16044,2010/06/04,Salmo trutta,0.6666666666667
16044,2011/06/30,Ameiurus nebulosus,1.3986013986014
16044,2011/06/30,Anguilla rostrata,2.7972027972028
16044,2011/06/30,Lepomis macrochirus,4.1958041958042
16044,2011/06/30,Salmo trutta,3.4965034965035
16044,2013/08/01,Ameiurus nebulosus,5
16044,2013/08/01,Anguilla rostrata,4
16044,2013/08/01,Lepomis macrochirus,5
16044,2013/08/01,Salmo trutta,1
16045,1990/07/03,Ameiurus nebulosus,0.6666666666667
16045,1990/07/03,Anguilla rostrata,58
16045,1990/07/03,Etheostoma olmstedi,20.6666666666667
16045,1990/07/03,Exoglossum maxillingua,7.3333333333333
16045,1990/07/03,Lepomis auritus,52
16045,1990/07/03,Lepomis macrochirus,1.3333333333333
16045,1990/07/03,Luxilus cornutus,0.6666666666667
16045,1990/07/03,Salmo trutta,2.6666666666667
16045,2015/08/10,Anguilla rostrata,40
16045,2015/08/10,Etheostoma olmstedi,34
16045,2015/08/10,Exoglossum maxillingua,50
16045,2015/08/10,Lepomis auritus,56
16045,2015/08/10,Lepomis macrochirus,44
16046,2006/09/22,Ameiurus nebulosus,1.4084507042254
16046,2006/09/22,Salmo trutta,2.8169014084507
16046,2006/09/22,Salvelinus fontinalis,34.5070422535211
16046,2010/06/11,Salvelinus fontinalis,15
16046,2010/06/28,Salvelinus fontinalis,182.666666666667
16046,2015/09/18,Salvelinus fontinalis,101.25
16047,2006/09/22,Cottus cognatus,0.6802721088435
16047,2006/09/22,Salmo trutta,6.1224489795918
16047,2006/09/22,Salvelinus fontinalis,163.945578231293
16048,2006/09/22,Cottus cognatus,13.3333333333333
16048,2006/09/22,Lepomis macrochirus,0.8333333333333
16048,2006/09/22,Salmo trutta,1.6666666666667
16048,2006/09/22,Salvelinus fontinalis,181.666666666667
16061,2011/07/12,Anguilla rostrata,0.6756756756757
16061,2011/07/12,Etheostoma olmstedi,25
16061,2011/07/12,Lepomis auritus,2.027027027027
16061,2011/07/12,Luxilus cornutus,28.3783783783784
16061,2011/07/12,Semotilus corporalis,32.4324324324324
16061,2012/08/23,Etheostoma olmstedi,14
16061,2012/08/23,Lepomis auritus,5.3333333333333
16061,2012/08/23,Luxilus cornutus,10
16061,2012/08/23,Micropterus dolomieu,2
16061,2012/08/23,Semotilus corporalis,28
16062,2007/07/30,Anguilla rostrata,50.7692307692308
16062,2007/07/30,Etheostoma olmstedi,17.6923076923077
16062,2007/07/30,Lepomis auritus,3.8461538461539
16062,2007/07/30,Lepomis macrochirus,0.7692307692308
16063,1992/07/21,Ameiurus nebulosus,4
16063,1992/07/21,Luxilus cornutus,40
16063,1992/07/21,Salmo trutta,0.6666666666667
16063,2007/07/05,Lepomis auritus,5
16063,2007/07/05,Luxilus cornutus,1
16063,2010/06/25,Etheostoma olmstedi,0.625
16063,2010/06/25,Lepomis auritus,1.25
16063,2010/06/25,Lepomis macrochirus,0.625
16063,2010/06/25,Luxilus cornutus,30.625
16063,2010/06/25,Micropterus dolomieu,2.5
16064,2007/06/28,Etheostoma olmstedi,27
16064,2007/06/28,Lepomis auritus,1
16065,2007/08/13,Ambloplites rupestris,1.5
16065,2007/08/13,Etheostoma olmstedi,1.5
16065,2007/08/13,Micropterus dolomieu,127.5
16065,2007/08/13,Semotilus corporalis,3
16066,2007/07/16,Anguilla rostrata,17.6666666666667
16066,2007/07/16,Etheostoma olmstedi,3
16066,2007/07/16,Lepomis macrochirus,1
16066,2007/07/16,Micropterus dolomieu,1.6666666666667
16066,2007/07/16,Salmo trutta,1
16066,2007/07/16,Semotilus corporalis,28.3333333333333
16066,2012/07/26,Anguilla rostrata,1.6666666666667
16066,2012/07/26,Etheostoma olmstedi,11
16066,2012/07/26,Micropterus dolomieu,4
16066,2012/07/26,Semotilus corporalis,59.3333333333333
16067,2007/07/05,Ameiurus nebulosus,0.6666666666667
16067,2007/07/05,Exoglossum maxillingua,56.6666666666667
16067,2007/07/05,Luxilus cornutus,89.3333333333333
16068,1992/07/01,Ameiurus nebulosus,1.3333333333333
16068,1992/07/01,Exoglossum maxillingua,48
16068,1992/07/01,Lepomis macrochirus,1.3333333333333
16068,1992/07/01,Luxilus cornutus,21.3333333333333
16068,1992/07/01,Micropterus dolomieu,29.3333333333333
16068,1992/07/01,Salmo trutta,5.3333333333333
16068,1992/07/01,Salvelinus fontinalis,2.6666666666667
16068,1992/07/01,Semotilus corporalis,156
16068,2007/07/02,Ameiurus nebulosus,0.6666666666667
16068,2007/07/02,Exoglossum maxillingua,16
16068,2007/07/02,Lepomis macrochirus,0.6666666666667
16068,2007/07/02,Luxilus cornutus,2.6666666666667
16068,2007/07/02,Micropterus dolomieu,1.3333333333333
16068,2007/07/02,Salmo trutta,6.6666666666667
16068,2007/07/02,Salvelinus fontinalis,2
16068,2007/07/02,Semotilus corporalis,0.6666666666667
16069,2007/06/29,Anguilla rostrata,1.4285714285714
16069,2007/06/29,Cottus cognatus,27.1428571428571
16069,2007/06/29,Etheostoma olmstedi,1.4285714285714
16069,2007/06/29,Luxilus cornutus,2.1428571428571
16069,2007/06/29,Salmo trutta,4.2857142857143
16069,2007/06/29,Salvelinus fontinalis,21.4285714285714
16070,2007/06/22,Anguilla rostrata,51.0948905109489
16070,2007/06/22,Lepomis auritus,0.7299270072993
16070,2007/06/22,Luxilus cornutus,3.6496350364964
16070,2007/06/22,Semotilus corporalis,8.029197080292
16071,2007/07/19,Anguilla rostrata,7.185628742515
16071,2007/07/19,Etheostoma olmstedi,23.3532934131737
16071,2007/07/19,Lepomis auritus,6.5868263473054
16071,2007/07/19,Lepomis macrochirus,1.1976047904192
16071,2007/07/19,Luxilus cornutus,4.1916167664671
16071,2007/07/19,Salmo trutta,2.9940119760479
16071,2008/07/10,Etheostoma olmstedi,23.7037037037037
16071,2008/07/10,Lepomis auritus,0.7407407407407
16071,2008/07/10,Luxilus cornutus,11.8518518518519
16072,2007/08/02,Anguilla rostrata,2.8846153846154
16072,2007/08/02,Etheostoma olmstedi,2.8846153846154
16072,2007/08/02,Salmo trutta,0.9615384615385
16072,2007/08/02,Salvelinus fontinalis,25
16072,2007/08/02,Semotilus corporalis,32.6923076923077
16072,2010/07/23,Anguilla rostrata,1.1428571428571
16072,2010/07/23,Etheostoma olmstedi,1.7142857142857
16072,2010/07/23,Lepomis macrochirus,0.5714285714286
16072,2010/07/23,Luxilus cornutus,9.1428571428571
16072,2010/07/23,Salmo trutta,2.8571428571429
16072,2010/07/23,Salvelinus fontinalis,5.1428571428571
16072,2010/07/23,Semotilus corporalis,0.5714285714286
16073,2007/07/20,Anguilla rostrata,53.3333333333333
16073,2007/07/20,Lepomis macrochirus,1.1111111111111
16074,2007/07/19,Anguilla rostrata,17.8571428571429
16074,2007/07/19,Lepomis macrochirus,11.9047619047619
16074,2008/07/07,Anguilla rostrata,10
16074,2008/07/07,Lepomis macrochirus,1
16075,2007/06/08,Ameiurus nebulosus,6.0240963855422
16075,2007/06/08,Luxilus cornutus,1.8072289156627
16075,2007/06/08,Salvelinus fontinalis,14.4578313253012
16076,2007/08/16,Ambloplites rupestris,2
16076,2007/08/16,Etheostoma olmstedi,3.5
16076,2007/08/16,Lepomis auritus,0.5
16076,2007/08/16,Micropterus dolomieu,86
16076,2007/08/16,Salmo trutta,0.5
16076,2007/08/16,Semotilus corporalis,6
16076,2008/09/04,Ambloplites rupestris,2.6666666666667
16076,2008/09/04,Ameiurus natalis,0.3333333333333
16076,2008/09/04,Etheostoma olmstedi,4
16076,2008/09/04,Lepomis auritus,0.6666666666667
16076,2008/09/04,Micropterus dolomieu,9.6666666666667
16076,2008/09/04,Salmo trutta,0.3333333333333
16076,2008/09/04,Semotilus corporalis,1.3333333333333
16076,2008/09/25,Ambloplites rupestris,1.3333333333333
16076,2008/09/25,Etheostoma olmstedi,21.3333333333333
16076,2008/09/25,Lepomis auritus,6.6666666666667
16076,2008/09/25,Micropterus dolomieu,6.6666666666667
16076,2008/09/25,Semotilus corporalis,3.3333333333333
16077,1989/06/28,Salmo trutta,1.3333333333333
16077,2007/07/13,Ameiurus nebulosus,3
16077,2007/07/13,Anguilla rostrata,2
16077,2007/07/13,Salvelinus fontinalis,8
16077,2012/06/20,Lepomis macrochirus,1.4598540145985
16077,2012/06/20,Salvelinus fontinalis,2.1897810218978
16078,2007/07/30,Salmo trutta,0.8333333333333
16078,2007/07/30,Salvelinus fontinalis,14.1666666666667
16078,2011/06/02,Salmo trutta,5.6
16078,2011/06/02,Salvelinus fontinalis,24
16079,2007/06/22,Anguilla rostrata,0.6666666666667
16079,2007/06/22,Etheostoma olmstedi,2
16079,2007/06/22,Salvelinus fontinalis,13.3333333333333
16079,2007/06/22,Semotilus corporalis,3.3333333333333
16079,2013/07/02,Anguilla rostrata,6.8627450980392
16079,2013/07/02,Etheostoma olmstedi,0.9803921568627
16079,2013/07/02,Lepomis macrochirus,0.9803921568627
16079,2013/07/02,Salvelinus fontinalis,40.1960784313725
16079,2013/07/02,Semotilus corporalis,0.9803921568627
16080,2007/06/29,Salvelinus fontinalis,18.6666666666667
16080,2012/06/14,Salmo trutta,1.8181818181818
16080,2012/06/14,Salvelinus fontinalis,49.0909090909091
16081,2008/06/13,Anguilla rostrata,28.75
16081,2008/06/13,Salmo trutta,2.5
16082,1988/08/03,Anguilla rostrata,3.3333333333333
16082,1988/08/03,Salmo trutta,88
16082,2008/06/19,Anguilla rostrata,4
16082,2008/06/19,Salmo trutta,9.3333333333333
16082,2008/06/19,Salvelinus fontinalis,0.6666666666667
16083,2011/07/01,Salmo trutta,43.030303030303
16083,2011/07/01,Salvelinus fontinalis,1.2121212121212
16089,2012/06/07,Anguilla rostrata,1
16089,2012/06/07,Cottus cognatus,3
16089,2012/06/07,Luxilus cornutus,4
16089,2012/06/07,Salvelinus fontinalis,1
16103,2011/06/06,Ameiurus nebulosus,4
16106,2007/08/01,Lepomis auritus,5.2173913043478
16106,2007/08/01,Luxilus cornutus,25.2173913043478
16106,2007/08/01,Luxilus cornutus,100.869565217391
16106,2007/08/01,Salvelinus fontinalis,17.3913043478261
16106,2007/08/01,Semotilus corporalis,6.9565217391304
16106,2007/08/24,Luxilus cornutus,26.6666666666667
16106,2007/08/24,Salvelinus fontinalis,16
16106,2007/08/24,Semotilus corporalis,2
16106,2010/06/01,Luxilus cornutus,7.2
16106,2010/06/01,Salmo trutta,0.8
16106,2010/06/01,Salvelinus fontinalis,8
16106,2010/06/01,Semotilus corporalis,1.6
16107,1994/08/08,Lepomis macrochirus,2
16107,1994/08/08,Luxilus cornutus,3
16107,1994/08/08,Salmo trutta,1
16107,1994/08/08,Salvelinus fontinalis,11
16107,1994/08/08,Semotilus corporalis,3
16108,1994/06/30,Lepomis auritus,0.6666666666667
16108,1994/06/30,Lepomis macrochirus,0.6666666666667
16108,1994/06/30,Luxilus cornutus,7.3333333333333
16108,1994/06/30,Salmo trutta,3.3333333333333
16108,1994/06/30,Salvelinus fontinalis,14
16108,1994/06/30,Semotilus corporalis,20.6666666666667
16108,2007/08/01,Etheostoma olmstedi,3.0769230769231
16108,2007/08/01,Lepomis macrochirus,13.8461538461538
16108,2007/08/01,Luxilus cornutus,13.0769230769231
16108,2007/08/01,Salmo trutta,3.0769230769231
16108,2007/08/01,Salvelinus fontinalis,16.1538461538462
16108,2007/08/01,Semotilus corporalis,36.9230769230769
16108,2007/08/24,Etheostoma olmstedi,2
16108,2007/08/24,Lepomis macrochirus,38.6666666666667
16108,2007/08/24,Luxilus cornutus,6
16108,2007/08/24,Salmo trutta,1.3333333333333
16108,2007/08/24,Salvelinus fontinalis,12
16108,2007/08/24,Semotilus corporalis,49.3333333333333
16109,2007/07/30,Lepomis macrochirus,7.843137254902
16109,2007/07/30,Lepomis macrochirus,7.843137254902
16109,2007/07/30,Salmo trutta,1.9607843137255
16109,2007/07/30,Salmo trutta,1.9607843137255
16109,2007/07/30,Salvelinus fontinalis,98.0392156862745
16109,2007/07/30,Salvelinus fontinalis,88.2352941176471
16110,2007/07/19,Anguilla rostrata,6
16110,2007/07/19,Cottus cognatus,39
16110,2007/07/19,Salvelinus fontinalis,102
16110,2010/06/02,Anguilla rostrata,4
16110,2010/06/02,Cottus cognatus,40
16110,2010/06/02,Salvelinus fontinalis,24
16110,2011/07/27,Anguilla rostrata,3.2051282051282
16110,2011/07/27,Cottus cognatus,22.4358974358974
16110,2011/07/27,Salvelinus fontinalis,17.9487179487179
16110,2013/06/17,Anguilla rostrata,0.6666666666667
16110,2013/06/17,Cottus cognatus,11.3333333333333
16110,2013/06/17,Etheostoma olmstedi,2.6666666666667
16110,2013/06/17,Lepomis macrochirus,6.6666666666667
16110,2013/06/17,Salvelinus fontinalis,18
16110,2016/06/16,Anguilla rostrata,1.0204081632653
16110,2016/06/16,Cottus cognatus,45.9183673469388
16110,2016/06/16,Salvelinus fontinalis,75.5102040816327
16111,2007/07/13,Anguilla rostrata,12
16111,2007/07/13,Salmo trutta,12
16111,2007/07/13,Salvelinus fontinalis,9
16111,2011/07/18,Anguilla rostrata,18.6440677966102
16111,2011/07/18,Salmo trutta,3.3898305084746
16111,2011/07/18,Salvelinus fontinalis,1.6949152542373
16111,2012/06/20,Anguilla rostrata,12.7272727272727
16111,2012/06/20,Salmo trutta,20
16111,2012/06/20,Salvelinus fontinalis,2.7272727272727
16112,1989/07/31,Anguilla rostrata,78
16112,1989/07/31,Etheostoma olmstedi,2
16112,1989/07/31,Lepomis macrochirus,4
16112,1989/07/31,Salmo trutta,14
16112,1989/07/31,Salvelinus fontinalis,2
16112,2007/07/13,Anguilla rostrata,24
16112,2007/07/13,Lepomis macrochirus,2
16112,2007/07/13,Salmo trutta,2
16112,2007/07/13,Salvelinus fontinalis,2
16112,2010/07/15,Anguilla rostrata,53.3333333333333
16112,2010/07/15,Salmo trutta,1.3333333333333
16112,2010/07/15,Salvelinus fontinalis,6.6666666666667
16112,2011/06/22,Anguilla rostrata,22.3300970873786
16112,2011/06/22,Lepomis auritus,0.9708737864078
16112,2011/06/22,Salmo trutta,5.8252427184466
16112,2011/06/22,Salvelinus fontinalis,5.8252427184466
16112,2013/07/12,Anguilla rostrata,45.4545454545455
16112,2013/07/12,Salvelinus fontinalis,1.2987012987013
16113,2007/07/13,Anguilla rostrata,13
16113,2007/07/13,Salvelinus fontinalis,3
16114,1988/06/24,Salvelinus fontinalis,164
16114,2007/06/08,Ameiurus nebulosus,0.8
16114,2007/06/08,Salvelinus fontinalis,42.4
16114,2007/06/08,Semotilus corporalis,0.8
16114,2011/07/11,Salvelinus fontinalis,26.6666666666667
16114,2013/07/08,Luxilus cornutus,0.6756756756757
16114,2013/07/08,Salvelinus fontinalis,18.2432432432432
16114,2016/06/10,Lepomis macrochirus,3
16114,2016/06/10,Salvelinus fontinalis,12
16114,2016/06/10,Semotilus corporalis,5
16116,1988/06/29,Salvelinus fontinalis,161
16116,2007/06/08,Salvelinus fontinalis,11.3095238095238
16117,1988/06/29,Ameiurus nebulosus,3
16117,1988/06/29,Luxilus cornutus,2
16117,1988/06/29,Salvelinus fontinalis,128
16117,2007/06/08,Salvelinus fontinalis,23.0769230769231
16118,2007/07/30,Salvelinus fontinalis,8.3333333333333
16119,2007/08/03,Anguilla rostrata,5.4545454545455
16119,2007/08/03,Luxilus cornutus,0.9090909090909
16119,2007/08/03,Salvelinus fontinalis,6.3636363636364
16119,2011/08/23,Anguilla rostrata,4
16119,2011/08/23,Lepomis macrochirus,2
16119,2011/08/23,Luxilus cornutus,2
16119,2011/08/23,Salvelinus fontinalis,2
16119,2013/07/12,Anguilla rostrata,2.6666666666667
16119,2013/07/12,Salmo trutta,1.3333333333333
16119,2013/07/12,Salvelinus fontinalis,0.6666666666667
16119,2016/06/16,Anguilla rostrata,2
16119,2016/06/16,Salmo trutta,4
16120,2007/06/22,Salvelinus fontinalis,5
16120,2012/07/19,Anguilla rostrata,2
16120,2012/07/19,Salvelinus fontinalis,4
16121,1989/06/27,Ameiurus nebulosus,0.6666666666667
16121,1989/06/27,Anguilla rostrata,2.6666666666667
16121,1989/06/27,Luxilus cornutus,9.3333333333333
16121,1989/06/27,Salvelinus fontinalis,11.3333333333333
16121,2007/08/03,Anguilla rostrata,4
16121,2007/08/03,Salvelinus fontinalis,3
16121,2011/06/22,Anguilla rostrata,6.4
16121,2011/06/22,Luxilus cornutus,3.2
16121,2011/06/22,Salvelinus fontinalis,9.6
16122,2007/07/26,Salvelinus fontinalis,18.8034188034188
16122,2012/07/12,Salvelinus fontinalis,46
16122,2015/06/23,Salvelinus fontinalis,34
16122,2015/07/30,Salvelinus fontinalis,38
16123,1989/07/12,Ameiurus nebulosus,4
16123,1989/07/12,Anguilla rostrata,36
16123,1989/07/12,Salvelinus fontinalis,22
16123,2007/07/26,Anguilla rostrata,25.4237288135593
16123,2007/07/26,Salvelinus fontinalis,22.8813559322034
16124,1992/07/01,Salmo trutta,7
16124,1992/07/01,Salvelinus fontinalis,47
16124,2007/06/15,Salmo trutta,18
16124,2007/06/15,Salvelinus fontinalis,20
16124,2011/06/01,Ameiurus nebulosus,0.7407407407407
16124,2011/06/01,Salmo trutta,8.8888888888889
16124,2011/06/01,Salvelinus fontinalis,10.3703703703704
16124,2013/07/26,Salmo trutta,10.8910891089109
16124,2013/07/26,Salvelinus fontinalis,7.9207920792079
16124,2016/06/10,Salmo trutta,13
16124,2016/06/10,Salvelinus fontinalis,12
16125,2007/06/15,Salvelinus fontinalis,38.6138613861386
16125,2015/07/10,Salvelinus fontinalis,66
16126,2007/07/05,Lepomis macrochirus,1.1764705882353
16126,2007/07/05,Salvelinus fontinalis,4.1176470588235
16126,2010/06/10,Luxilus cornutus,0.6666666666667
16126,2010/06/10,Salvelinus fontinalis,20.6666666666667
16126,2015/06/05,Luxilus cornutus,3
16126,2015/06/05,Salvelinus fontinalis,45
16127,2007/07/05,Salvelinus fontinalis,26
16127,2011/06/01,Salvelinus fontinalis,16.3461538461538
16127,2013/07/08,Lepomis macrochirus,1.980198019802
16127,2013/07/08,Salvelinus fontinalis,74.2574257425743
16127,2016/06/10,Salvelinus fontinalis,30
16128,1994/06/28,Luxilus cornutus,37
16128,1994/06/28,Semotilus corporalis,35
16128,2007/08/01,Ameiurus natalis,5
16128,2007/08/01,Etheostoma olmstedi,2
16128,2007/08/01,Luxilus cornutus,13
16128,2007/08/01,Salvelinus fontinalis,3
16128,2007/08/01,Semotilus corporalis,113
16128,2009/07/27,Ameiurus natalis,0.6666666666667
16128,2009/07/27,Lepomis macrochirus,3.3333333333333
16128,2009/07/27,Luxilus cornutus,10
16128,2009/07/27,Semotilus corporalis,13.3333333333333
16128,2010/07/20,Ameiurus natalis,1.3333333333333
16128,2010/07/20,Etheostoma olmstedi,1.3333333333333
16128,2010/07/20,Luxilus cornutus,8
16128,2010/07/20,Salvelinus fontinalis,0.6666666666667
16128,2010/07/20,Semotilus corporalis,30
16128,2011/08/26,Ameiurus nebulosus,0.9090909090909
16128,2011/08/26,Lepomis macrochirus,8.1818181818182
16128,2011/08/26,Luxilus cornutus,0.9090909090909
16128,2011/08/26,Semotilus corporalis,5.4545454545455
16128,2013/06/17,Ameiurus nebulosus,1
16128,2013/06/17,Etheostoma olmstedi,1
16128,2013/06/17,Lepomis macrochirus,11
16128,2013/06/17,Luxilus cornutus,3
16128,2013/06/17,Semotilus corporalis,2
16128,2016/06/24,Ameiurus natalis,2.7777777777778
16128,2016/06/24,Lepomis macrochirus,39.8148148148148
16128,2016/06/24,Luxilus cornutus,65.7407407407407
16128,2016/06/24,Semotilus corporalis,103.703703703704
16129,2007/07/06,Ameiurus nebulosus,2
16129,2007/07/06,Anguilla rostrata,28
16129,2007/07/06,Etheostoma olmstedi,1
16131,2007/07/09,Ameiurus nebulosus,1
16131,2007/07/09,Anguilla rostrata,84
16131,2007/07/09,Lepomis macrochirus,5
16131,2007/07/09,Semotilus corporalis,6
16131,2009/06/17,Anguilla rostrata,62.6666666666667
16131,2009/06/17,Lepomis macrochirus,6.6666666666667
16131,2009/06/17,Semotilus corporalis,47.3333333333333
16131,2011/06/30,Anguilla rostrata,64
16131,2011/06/30,Lepomis macrochirus,7.3333333333333
16131,2011/06/30,Semotilus corporalis,24.6666666666667
16131,2013/07/30,Anguilla rostrata,59.6899224806201
16131,2013/07/30,Semotilus corporalis,56.5891472868217
16132,1990/06/27,Etheostoma olmstedi,1
16132,1990/06/27,Luxilus cornutus,10
16132,1990/06/27,Salvelinus fontinalis,8
16132,2007/07/11,Anguilla rostrata,6
16132,2007/07/11,Lepomis macrochirus,2
16132,2007/07/11,Luxilus cornutus,1
16132,2007/07/11,Salvelinus fontinalis,11
16132,2013/08/28,Etheostoma olmstedi,8.9285714285714
16133,2007/07/06,Anguilla rostrata,11.25
16133,2007/07/06,Lepomis macrochirus,1.25
16133,2007/07/06,Salmo trutta,1.25
16134,2007/07/12,Lepomis auritus,0.952380952381
16135,2013/08/20,Lepomis auritus,11.4754098360656
16135,2013/08/20,Salvelinus fontinalis,116.393442622951
16136,2007/07/20,Anguilla rostrata,21.0526315789474
16136,2007/07/20,Anguilla rostrata,1.7543859649123
16136,2013/07/01,Anguilla rostrata,15.8878504672897
16137,2007/07/20,Anguilla rostrata,4.8543689320388
16137,2007/07/20,Lepomis macrochirus,1.9417475728155
16137,2007/07/20,Salmo trutta,11.6504854368932
16137,2011/06/07,Anguilla rostrata,9.7345132743363
16137,2011/06/07,Salmo trutta,22.1238938053097
16137,2013/07/01,Anguilla rostrata,11.0330992978937
16137,2013/07/01,Salmo trutta,35.1053159478435
16138,2007/07/20,Lepomis macrochirus,2.970297029703
16138,2007/07/20,Salmo trutta,2.970297029703
16138,2007/07/20,Salvelinus fontinalis,25.7425742574257
16138,2013/07/03,Salmo trutta,1.3333333333333
16138,2013/07/03,Salvelinus fontinalis,6
16139,1992/07/01,Ambloplites rupestris,0.7142857142857
16139,1992/07/01,Ameiurus nebulosus,1.4285714285714
16139,1992/07/01,Luxilus cornutus,2.8571428571429
16139,1992/07/01,Salmo trutta,0.7142857142857
16139,1992/07/01,Salvelinus fontinalis,1.4285714285714
16139,1992/07/01,Semotilus corporalis,1.4285714285714
16139,2007/06/15,Luxilus cornutus,1.6260162601626
16139,2007/06/15,Salvelinus fontinalis,1.6260162601626
16139,2010/06/17,Luxilus cornutus,0.6666666666667
16139,2010/06/17,Salvelinus fontinalis,5.3333333333333
16139,2011/07/21,Luxilus cornutus,2.34375
16139,2011/07/21,Salvelinus fontinalis,7.03125
16139,2013/07/26,Luxilus cornutus,4.8543689320388
16139,2013/07/26,Salvelinus fontinalis,2.9126213592233
16139,2015/07/10,Luxilus cornutus,2
16140,2007/06/20,Anguilla rostrata,3
16140,2007/06/20,Lepomis macrochirus,3
16140,2008/06/18,Anguilla rostrata,1
16140,2008/06/18,Lepomis macrochirus,8
16141,2007/06/20,Ambloplites rupestris,0.8
16141,2007/06/20,Anguilla rostrata,4.8
16141,2007/06/20,Etheostoma olmstedi,6.4
16141,2007/06/20,Exoglossum maxillingua,17.6
16141,2007/06/20,Salmo trutta,3.2
16141,2011/06/09,Anguilla rostrata,8.75
16141,2011/06/09,Etheostoma olmstedi,12.5
16141,2011/06/09,Exoglossum maxillingua,12.5
16141,2011/06/09,Lepomis auritus,2.5
16141,2011/06/09,Salmo trutta,3.75
16141,2013/06/27,Anguilla rostrata,6.9306930693069
16141,2013/06/27,Etheostoma olmstedi,23.7623762376238
16141,2013/06/27,Exoglossum maxillingua,49.5049504950495
16141,2013/06/27,Lepomis macrochirus,0.990099009901
16141,2013/06/27,Salmo trutta,2.970297029703
16142,2007/06/28,Anguilla rostrata,1
16142,2007/06/28,Etheostoma olmstedi,29
16142,2007/06/28,Exoglossum maxillingua,42
16142,2007/06/28,Lepomis macrochirus,1
16142,2007/06/28,Luxilus cornutus,21
16142,2013/06/24,Etheostoma olmstedi,3.030303030303
16142,2013/06/24,Exoglossum maxillingua,18.1818181818182
16142,2013/06/24,Lepomis macrochirus,0.7575757575758
16142,2013/06/24,Luxilus cornutus,19.6969696969697
16145,2007/06/12,Anguilla rostrata,13
16145,2007/06/12,Lepomis macrochirus,1
